start,today,latitude,longitude,gps_precision,Respondent_ID,01_Foods_made_from_grains,02_Whole_grains,03_White_roots_or_tubers,04_Pulses,QC1,05_Vitamin_A-rich_orange_vegetables,06_Dark_green_leafy_vegetables,06a_Dark_green_leafy_vegetables,06b_Dark_green_leafy_vegetables,07_Other_vegetables,08_Vitamin_A-rich_fruits,09_Citrus,10_Other_fruits,10a_Other_fruits,QC2,10b_Other_fruits,11_Baked_or_grain-based_sweets,12_Other_sweets,13_Eggs,14_Cheese,15_Yogurt,16_Processed_meats,17_Unprocessed_red_meat_ruminant,18_Unprocessed_red_meat_non_ruminant,19_Poultry,QC3,20_Fish_or_seafood,21_Nuts_or_seeds,22_Packaged_ultra-processed_salty_snacks,QC4,23_Instant_noodles,24_Deep_fried_foods,25_Milk,26_Sweet tea_coffee_or_cocoa,27_Fruit_juice_or_fruit_drinks,28_Soft_drinks,29_Fast_food
2024-10-31T08:56:05.609+01:00,10/31/2024,8.5557655,8.5492964,5.345,153201223,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2024-10-31T09:01:15.178+01:00,10/31/2024,8.4979026,8.5377698,3.84,153215150,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1
2024-10-31T09:03:25.045+01:00,10/31/2024,8.3072794,8.9992527,4099.999,153229962,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1
2024-10-31T09:02:40.544+01:00,10/31/2024,8.4056217,8.3419926,4.733,153249990,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0
2024-10-31T08:57:37.341+01:00,10/31/2024,8.5032047,8.5063744,4,153199032,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0
2024-10-31T09:08:44.511+01:00,10/31/2024,8.4056367,8.3419767,445.809,153241204,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2024-10-31T08:47:29.965+01:00,10/31/2024,9.1429295,8.3959799,5000,153174005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,0,0,1,0
2024-10-31T09:08:15.056+01:00,10/31/2024,8.4979146,8.5377466,3.02,153206458,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1
2024-10-31T07:46:43.729+01:00,10/31/2024,8.1457179,8.7973609,3.94,153231833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2024-10-31T09:11:16.366+01:00,10/31/2024,8.5645827,8.4999254,1.883,153206051,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0
2024-10-31T09:19:35.076+01:00,10/31/2024,9.0061717,7.6624407,2299.999,153147658,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
2024-10-31T09:02:05.420+01:00,10/31/2024,8.3776445,8.7830466,1.395,153223990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-31T09:11:57.702+01:00,10/31/2024,8.5305292,8.5180817,3.9,153205238,1,0,1,0,,0,1,1,0,1,0,0,0,0,,0,1,0,1,0,0,0,1,1,0,,1,0,0,,1,0,0,0,0,1,0
2024-10-31T09:23:23.288+01:00,10/31/2024,8.4056492,8.3622113,1.46,153241745,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024-10-31T09:26:32.023+01:00,10/31/2024,8.4259414,8.7266088,2000,153225184,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,1,0,1,0
2024-10-24T13:53:23.871+01:00,10/24/2024,8.6259747,8.5549317,3.96,153204546,1,1,1,1,,1,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,,0,1,0,,1,0,0,0,0,1,0
2024-10-31T10:09:41.673+01:00,10/31/2024,8.8418457,7.8927408,2000,153210963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2024-10-31T10:13:55.012+01:00,10/31/2024,7.4952122,4.4868942,3.859,153188891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0
2024-10-31T10:11:51.997+01:00,10/31/2024,8.1109177,9.1461559,2.507,153218989,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2024-10-31T10:10:56.718+01:00,10/31/2024,8.566526,8.5402909,3.675,153200211,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2024-10-31T10:15:28.014+01:00,10/31/2024,8.5229433,8.5225705,3.9,153200156,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0
2024-10-31T10:26:56.731+01:00,10/31/2024,8.9389015,8.6071507,2.294,153187073,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-10-31T10:26:31.291+01:00,10/31/2024,8.4839132,8.5044186,2.011,153269036,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,1,0,0
2024-10-31T06:29:32.954+01:00,10/31/2024,8.3902511,8.361185,3.733,153243855,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2024-10-31T10:15:06.730+01:00,10/31/2024,8.5123239,8.5481181,2.988,153241194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-31T10:28:54.896+01:00,10/31/2024,8.4976663,8.5377598,4,153188760,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2024-10-31T10:33:12.605+01:00,10/31/2024,8.5029917,8.5399386,0.889,153200157,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2024-10-31T10:53:36.272+01:00,10/31/2024,8.200752,8.6416685,1799.999,153230526,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
2024-10-31T11:07:05.654+01:00,10/31/2024,8.5236578,8.6145322,3.783,153201989,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0
2024-10-31T10:46:28.359+01:00,10/31/2024,8.49013,8.525235,4.416,153204750,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
2024-10-31T10:58:54.954+01:00,10/31/2024,8.7209116,8.5435001,20.368,153195796,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0
2024-10-31T11:28:31.735+01:00,10/31/2024,8.2399776,8.804064,3.587,153237444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2024-10-31T11:31:04.013+01:00,10/31/2024,8.8862994,8.2968819,2.643,153191683,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2024-10-31T11:42:11.010+01:00,10/31/2024,8.5176965,8.5654711,3.733,153209077,1,0,0,0,,0,0,0,0,0,0,1,0,0,,0,1,1,1,0,0,0,1,0,0,,1,1,0,,1,0,1,1,0,1,0
2024-10-31T11:41:46.795+01:00,10/31/2024,7.1397141,7.6670903,0.74,153181180,1,0,0,1,,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,1,0,,0,0,0,0,0,0,0
2024-10-31T11:13:49.559+01:00,10/31/2024,8.5259072,8.5095648,3.602,153208510,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,0
2024-10-31T11:53:31.578+01:00,10/31/2024,8.1581125,9.1194268,3.85,153208078,1,0,1,0,,1,1,1,0,1,0,0,1,1,,0,0,0,1,0,0,0,1,0,0,,0,1,0,,0,1,0,0,0,1,0
2024-10-31T11:59:45.335+01:00,10/31/2024,8.3835731,8.7706634,2900,153221407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-10-31T11:57:36.852+01:00,10/31/2024,8.505935,8.5322,3.95,153208004,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0
2024-10-31T08:35:46.555+01:00,10/31/2024,8.4984296,8.5377893,3.685,153201268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-10-31T12:14:42.692+01:00,10/31/2024,8.5542564,8.5306835,3.68,153209978,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2024-10-31T07:19:49.950+01:00,10/31/2024,8.9471672,8.5956813,3.68,153184686,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
2024-10-31T11:38:59.600+01:00,10/31/2024,8.9841662,7.6163355,3000,153145329,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
2024-10-31T12:31:48.165+01:00,10/31/2024,8.5623264,8.5444242,3.55,153156107,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
2024-10-31T12:37:01.461+01:00,10/31/2024,8.5615828,8.5389723,300,153166183,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2024-10-31T13:08:29.662+01:00,10/31/2024,8.5229523,8.5174599,3.948,153209968,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2024-10-31T13:27:30.524+01:00,10/31/2024,8.5228131,8.5175225,2.397,153208802,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
2024-10-31T13:36:53.845+01:00,10/31/2024,8.5826987,8.8074696,3.9,153208466,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,0,0
2024-10-31T13:42:46.671+01:00,10/31/2024,8.0611331,9.3148251,1.781,153215826,1,1,0,0,,0,1,1,0,1,0,0,1,1,,0,0,0,0,0,0,0,1,0,0,,1,1,0,,0,0,0,0,0,1,0
2024-10-31T13:26:45.392+01:00,10/31/2024,8.7020455,8.5393344,3.95,153195772,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,,1,1,1,0,1,1,0
2024-10-31T13:41:56.682+01:00,10/31/2024,8.7131413,8.3098734,3.58,153195173,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,1,0
2024-10-31T14:01:04.103+01:00,10/31/2024,8.4843613,8.5351153,4.583,153207169,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0
2024-10-31T06:29:29.918+01:00,10/31/2024,9.3528743,8.6048118,3.839,153186387,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-31T14:04:06.131+01:00,10/31/2024,8.9468004,8.5983809,3.822,153186387,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-10-31T10:09:14.896+01:00,10/31/2024,8.5204554,8.5227351,3.942,153201999,1,0,1,0,,0,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,0,1,1,0,0,0
2024-10-31T14:23:44.707+01:00,10/31/2024,8.4020463,8.3740579,2200,153242864,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2024-10-31T14:22:23.681+01:00,10/31/2024,8.9468196,8.5983285,3.99,153189333,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2024-10-31T12:25:11.497+01:00,10/31/2024,8.4132277,8.5836236,14.765,153220751,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,,0,0,1,0,1,0,0
2024-10-31T14:31:14.693+01:00,10/31/2024,8.5011514,8.5387158,2200,153205243,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0
2024-10-31T14:38:51.344+01:00,10/31/2024,8.5023074,8.5233835,5.164,153200699,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0
2024-10-31T14:35:55.895+01:00,10/31/2024,8.9494836,7.6748126,3.671,153142747,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024-10-31T14:37:07.438+01:00,10/31/2024,8.1439712,8.7984185,1.193,153238835,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2024-10-31T14:48:14.226+01:00,10/31/2024,8.5717516,8.5618245,3.742,153205247,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2024-10-31T08:33:45.470+01:00,10/31/2024,8.7013222,8.5400368,3.88,153192256,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0
2024-10-31T15:08:48.735+01:00,10/31/2024,8.4013868,8.3672744,3.48,153202436,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0
2024-10-31T15:11:53.535+01:00,10/31/2024,8.7127967,8.3045533,1.766,153191123,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
2024-10-31T15:19:53.029+01:00,10/31/2024,8.8412082,7.8688505,3.53,153157116,1,0,0,1,,1,0,0,0,1,1,0,1,1,,1,1,0,0,0,0,1,1,0,0,,1,1,0,,0,1,1,1,1,1,0
2024-10-31T15:11:40.364+01:00,10/31/2024,8.7122582,8.5239534,3.98,153190919,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,,1,1,0,1,0,0,0
2024-10-31T15:48:49.950+01:00,10/31/2024,8.9455734,8.5936146,3.79,153187063,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2024-10-31T15:00:29.254+01:00,10/31/2024,8.4981957,8.5085517,1.314,153200299,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
2024-10-31T16:33:04.837+01:00,10/31/2024,8.4936571,8.5358833,3000,153203670,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-10-31T16:33:27.321+01:00,10/31/2024,8.3792934,8.7817743,3.82,153229823,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0
2024-10-31T16:38:03.500+01:00,10/31/2024,8.7157028,8.5459903,3.72,153197679,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,,1,0,1,1,1,1,0
2024-10-31T17:08:36.376+01:00,10/31/2024,9.0232159,7.6078788,0.649,153202714,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0
2024-10-31T17:11:52.279+01:00,10/31/2024,8.5586734,8.532108,1899.999,153204617,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,1,0,0
2024-10-31T17:05:32.867+01:00,10/31/2024,8.5097573,8.5322414,3.405,153207153,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
2024-10-31T17:09:51.495+01:00,10/31/2024,8.5213758,8.5273033,1600,153206162,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-31T17:37:26.117+01:00,10/31/2024,8.5585078,8.5491182,3.666,153203399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2024-10-31T17:45:04.907+01:00,10/31/2024,8.7015111,8.5398074,3.98,153199383,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,,1,1,0,0,0,0,0
2024-10-31T17:56:07.424+01:00,10/31/2024,8.5248456,8.6084736,3.95,153203828,1,0,1,0,,0,0,0,0,1,1,1,1,1,,0,1,0,1,0,0,0,1,0,1,,0,1,0,,0,0,1,1,1,1,0
2024-10-31T17:54:36.133+01:00,10/31/2024,8.4840401,8.5045182,4.477,153269951,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0
2024-10-31T19:20:22.744+01:00,10/31/2024,8.5105056,8.5455098,3.883,153203974,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1
2024-10-31T19:36:53.203+01:00,10/31/2024,8.365652,8.767937,3.9,1532201864,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0
2024-10-31T19:42:32.459+01:00,10/31/2024,8.7072398,8.5262738,2599.999,153199188,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,,0,0,0,0,0,0,0
2024-10-31T08:27:10.198+01:00,10/31/2024,8.9225917,8.4002917,3.725,153171935,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0
2024-10-31T12:23:30.111+01:00,10/31/2024,8.9133527,8.4100213,3.183,153176409,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
2024-10-31T20:42:38.795+01:00,10/31/2024,8.8498159,8.1362817,3.317,153168670,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2024-10-31T20:56:11.485+01:00,10/31/2024,8.4019588,8.3781678,3500,153247130,1,0,1,1,,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,0,,0,0,1,0,0,1,0
2024-10-31T21:05:55.430+01:00,10/31/2024,8.8536215,8.1385218,3.93,153164921,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2024-10-31T12:41:53.122+01:00,10/31/2024,8.5671855,8.5373058,1.617,153209583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2024-10-31T21:31:47.093+01:00,10/31/2024,8.8533785,7.8761454,3.96,153156864,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0
2024-10-31T13:20:50.594+01:00,10/31/2024,8.5114879,8.5286761,200,153202145,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024-10-30T13:11:40.198+01:00,10/30/2024,8.5034699,8.5322034,5.3,63282529,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2024-10-29T13:31:17.844+01:00,10/29/2024,8.5035231,8.5322384,5.18,63282529,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2024-10-30T13:14:46.493+01:00,10/30/2024,8.5046525,8.530392,2000,63282529,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2024-11-03T21:12:01.694+01:00,11/03/2024,8.5046375,8.5310784,2200,63282529,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2024-11-03T21:14:03.014+01:00,11/03/2024,8.5046375,8.5310784,2200,63282529,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
2024-11-04T00:27:45.165+01:00,11/04/2024,8.5656947,8.5375994,1799.999,153209583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2024-11-04T05:19:10.987+01:00,11/04/2024,8.5378613,8.5351969,3400,153208412,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
2024-11-04T05:47:38.870+01:00,11/04/2024,8.371949,8.7734787,1.9,153224206,1,0,1,1,,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,1,0,0,1,0,0
2024-11-04T05:56:09.756+01:00,11/04/2024,8.112243,9.1535098,3.96,153219510,1,1,0,1,,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,1,0,0,,0,1,0,0,0,0,0
2024-11-04T05:43:54.579+01:00,11/04/2024,8.3906299,8.3613122,4,153243855,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024-11-04T05:58:41.195+01:00,11/04/2024,8.5047317,8.541535,2.4,153207747,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2024-11-04T06:25:46.340+01:00,11/04/2024,8.508095,8.5283633,3.933,153229415,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0
2024-10-31T19:53:42.448+01:00,10/31/2024,8.9227472,8.4001113,3.92,153171935,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
2024-11-04T06:27:38.011+01:00,11/04/2024,8.4839597,8.5043939,3.72,153260278,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0
2024-11-04T06:15:28.564+01:00,11/04/2024,8.9213546,8.400091,2099.999,153174005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0
2024-11-04T06:35:59.241+01:00,11/04/2024,8.5260291,8.5095467,3.992,153208510,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,1,0,0
2024-11-04T06:42:59.221+01:00,11/04/2024,8.7090055,8.5357295,3.707,153197343,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2024-11-04T06:40:42.630+01:00,11/04/2024,8.5572312,8.551537,3.982,153245243,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0
2024-11-04T06:29:50.413+01:00,11/04/2024,8.4019588,8.3781678,3500,153247130,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024-11-04T06:45:34.180+01:00,11/04/2024,8.3949916,8.360275,3.02,153243129,1,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,,0,0,0,,1,1,1,1,0,1,0
2024-11-04T06:56:13.553+01:00,11/04/2024,8.5138116,8.49967,3.98,153204546,1,0,1,1,,0,0,0,0,1,1,0,1,1,,0,1,0,0,0,0,1,1,0,0,,1,1,1,,1,0,0,1,0,1,1
